variant,basin_id,parameter,min,max,mean,bound_low,bound_high,violation_count
Model6PhysicalFix_A_explicit_gate,1118300,CFMAX_t,2.289137601852417,4.905121803283691,2.350639581680298,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1118300,CFR,0.05155666917562485,0.05155666917562485,0.05155666172504425,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1118300,CWH,0.012720081955194473,0.012720081955194473,0.012720080092549324,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1118300,SG_CRIT,87.24031829833984,87.24031829833984,87.24030303955078,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1118300,partition_sum_error,0.0,1.1920928955078125e-07,2.8696211629153368e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1118300,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1118300,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,4.470348358154297e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1121000,INSC,2.715693473815918,2.715693473815918,2.715693473815918,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1121000,COEF_t,325.2965393066406,325.2965393066406,325.2965393066406,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1121000,SQ_t,1.3586268424987793,3.941176176071167,2.3629539012908936,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1121000,SMSC,222.42681884765625,222.42681884765625,222.42678833007812,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1121000,SUB_t,0.0036265579983592033,0.934674859046936,0.23966564238071442,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1121000,INTER_t,0.0004617283120751381,0.025049466639757156,0.007336017210036516,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1121000,RECH_t,0.057107746601104736,0.995911717414856,0.752998411655426,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1121000,CRAK_t,0.057107746601104736,0.995911717414856,0.752998411655426,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1121000,K_t,0.07060238718986511,0.07060238718986511,0.07060239464044571,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1121000,LG_t,0.044292908161878586,0.044647324830293655,0.04442084580659866,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1121000,TT,-1.2823189496994019,-1.2823189496994019,-1.2823189496994019,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1121000,CFMAX_t,2.4005823135375977,5.143110752105713,2.4573161602020264,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1121000,CFR,0.0475291945040226,0.0475291945040226,0.0475291982293129,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1121000,CWH,0.009564846754074097,0.009564846754074097,0.009564847685396671,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1121000,SG_CRIT,78.31826782226562,78.31826782226562,78.3182601928711,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1121000,partition_sum_error,0.0,1.1920928955078125e-07,2.9695696568410312e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1121000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1121000,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1123000,INSC,2.620332717895508,2.620332717895508,2.620332717895508,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1123000,COEF_t,328.9005126953125,328.9005126953125,328.9004821777344,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1123000,SQ_t,1.2968852519989014,3.817103624343872,2.301133871078491,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1123000,SMSC,223.54595947265625,223.54595947265625,223.5458984375,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1123000,SUB_t,0.004369392525404692,0.9687880277633667,0.22791346907615662,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1123000,INTER_t,0.0005507758469320834,0.0267555620521307,0.007206733338534832,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1123000,RECH_t,0.025505071505904198,0.995079755783081,0.7648797631263733,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1123000,CRAK_t,0.025505071505904198,0.995079755783081,0.7648797631263733,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1123000,K_t,0.07047396153211594,0.07047396153211594,0.07047396898269653,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1123000,LG_t,0.042874276638031006,0.04321017116308212,0.04300251975655556,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1123000,TT,-1.3022511005401611,-1.3022511005401611,-1.302250862121582,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1123000,CFMAX_t,2.4030609130859375,5.14906120300293,2.4642786979675293,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1123000,CFR,0.047645725309848785,0.047645725309848785,0.047645725309848785,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1123000,CWH,0.009586329571902752,0.009586329571902752,0.009586328640580177,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1123000,SG_CRIT,74.13104248046875,74.13104248046875,74.13104248046875,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1123000,partition_sum_error,0.0,1.1920928955078125e-07,3.082774924223486e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1123000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1123000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1134500,INSC,1.970770239830017,1.970770239830017,1.9707697629928589,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1134500,COEF_t,275.2549743652344,275.2549743652344,275.2549743652344,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1134500,SQ_t,2.025084972381592,5.0234270095825195,3.0273807048797607,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1134500,SMSC,115.26029968261719,115.26029968261719,115.26029968261719,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1134500,SUB_t,0.008545019663870335,0.9051955938339233,0.35768017172813416,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1134500,INTER_t,0.0006192723521962762,0.01952824741601944,0.008030320517718792,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1134500,RECH_t,0.08418311178684235,0.9908356666564941,0.6342895030975342,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1134500,CRAK_t,0.08418311178684235,0.9908356666564941,0.6342895030975342,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1134500,K_t,0.08430536091327667,0.08430536091327667,0.08430536091327667,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1134500,LG_t,0.05024203285574913,0.0507463738322258,0.05046718567609787,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1134500,TT,-0.9057652950286865,-0.9057652950286865,-0.9057654738426208,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1134500,CFMAX_t,2.7090024948120117,5.765738010406494,2.7668232917785645,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1134500,CFR,0.044595085084438324,0.044595085084438324,0.04459508880972862,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1134500,CWH,0.007739042863249779,0.007739042863249779,0.007739044725894928,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1134500,SG_CRIT,104.3375473022461,104.3375473022461,104.33753967285156,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1134500,partition_sum_error,0.0,1.1920928955078125e-07,2.9121778766239004e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1134500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1134500,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1137500,INSC,1.7637295722961426,1.7637295722961426,1.763729214668274,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1137500,COEF_t,293.3541259765625,293.3541259765625,293.35406494140625,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1137500,SQ_t,1.8374725580215454,4.670339584350586,2.8027496337890625,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1137500,SMSC,116.59063720703125,116.59063720703125,116.59062194824219,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1137500,SUB_t,0.009015174582600594,0.9549494981765747,0.2979183495044708,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1137500,INTER_t,0.0007273646770045161,0.02872741036117077,0.009696297347545624,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1137500,RECH_t,0.038549598306417465,0.9902573823928833,0.6923853754997253,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1137500,CRAK_t,0.038549598306417465,0.9902573823928833,0.6923853754997253,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1137500,K_t,0.07593128830194473,0.07593128830194473,0.07593129575252533,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1137500,LG_t,0.056890830397605896,0.057696305215358734,0.057248614728450775,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1137500,TT,-1.0111488103866577,-1.0111488103866577,-1.0111486911773682,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1137500,CFMAX_t,2.3590340614318848,5.047575950622559,2.438746690750122,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1137500,CFR,0.051787979900836945,0.051787979900836945,0.05178797245025635,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1137500,CWH,0.00614486588165164,0.00614486588165164,0.006144865415990353,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1137500,SG_CRIT,100.31526947021484,100.31526947021484,100.31526947021484,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1137500,partition_sum_error,0.0,1.1920928244535389e-07,2.6908448802487328e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1137500,component_weight_sum_error,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1137500,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1139000,INSC,1.9959523677825928,1.9959523677825928,1.9959523677825928,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1139000,COEF_t,295.1001281738281,295.1001281738281,295.10009765625,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1139000,SQ_t,1.5793285369873047,4.126746654510498,2.3831675052642822,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1139000,SMSC,132.40957641601562,132.40957641601562,132.40956115722656,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1139000,SUB_t,0.002449994906783104,0.6057752370834351,0.28082922101020813,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139000,INTER_t,0.0003516190918162465,0.02383562922477722,0.008851608261466026,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139000,RECH_t,0.3904613256454468,0.9971984028816223,0.7103192210197449,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139000,CRAK_t,0.3904613256454468,0.9971984028816223,0.7103192210197449,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139000,K_t,0.07430990785360336,0.07430990785360336,0.07430990040302277,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1139000,LG_t,0.04877742379903793,0.04941736161708832,0.04908463731408119,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1139000,TT,-0.881985068321228,-0.881985068321228,-0.8819851279258728,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1139000,CFMAX_t,1.9993674755096436,4.263790130615234,2.035628318786621,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1139000,CFR,0.0478905588388443,0.0478905588388443,0.0478905513882637,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1139000,CWH,0.007259593345224857,0.007259593345224857,0.007259593810886145,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1139000,SG_CRIT,98.39952850341797,98.39952850341797,98.39952850341797,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1139000,partition_sum_error,0.0,1.1920928955078125e-07,2.9154383796026195e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1139000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1139000,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,2.9802322387695312e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1139800,INSC,2.329108953475952,2.329108953475952,2.329108953475952,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1139800,COEF_t,311.2127685546875,311.2127685546875,311.2127990722656,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1139800,SQ_t,1.4825944900512695,4.101088523864746,2.4221198558807373,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1139800,SMSC,155.9145965576172,155.9145965576172,155.91458129882812,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1139800,SUB_t,0.003550363704562187,0.691226601600647,0.24734096229076385,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139800,INTER_t,0.0004664786974899471,0.029102828353643417,0.009233111515641212,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139800,RECH_t,0.2841750681400299,0.9959831237792969,0.7434259653091431,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139800,CRAK_t,0.2841750681400299,0.9959831237792969,0.7434259653091431,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1139800,K_t,0.06699379533529282,0.06699379533529282,0.06699379533529282,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1139800,LG_t,0.044401831924915314,0.044968388974666595,0.04471876844763756,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1139800,TT,-1.1603600978851318,-1.1603600978851318,-1.1603602170944214,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1139800,CFMAX_t,1.8903069496154785,4.040412425994873,1.9317774772644043,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1139800,CFR,0.04733944684267044,0.04733944684267044,0.04733944311738014,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1139800,CWH,0.009153123944997787,0.009153123944997787,0.009153124876320362,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1139800,SG_CRIT,92.43790435791016,92.43790435791016,92.43791961669922,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1139800,partition_sum_error,0.0,1.1124542709239904e-07,2.9494790609874144e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1139800,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1139800,unit_hydrograph_sum_error_max,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1142500,INSC,2.3460516929626465,2.3460516929626465,2.3460516929626465,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1142500,COEF_t,310.79620361328125,310.79620361328125,310.7961730957031,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1142500,SQ_t,1.6399528980255127,4.404440402984619,2.596771478652954,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1142500,SMSC,161.3236846923828,161.3236846923828,161.3236846923828,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1142500,SUB_t,0.0019826404750347137,0.8755570650100708,0.20858877897262573,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1142500,INTER_t,0.00030346159473992884,0.029938656836748123,0.008492584340274334,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1142500,RECH_t,0.10818476974964142,0.9977126121520996,0.7829186320304871,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1142500,CRAK_t,0.10818476974964142,0.9977126121520996,0.7829186320304871,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1142500,K_t,0.07582849264144897,0.07582849264144897,0.07582849264144897,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1142500,LG_t,0.045462675392627716,0.046038951724767685,0.04577535018324852,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1142500,TT,-1.024442434310913,-1.024442434310913,-1.0244425535202026,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1142500,CFMAX_t,2.1724319458007812,4.6377668380737305,2.222376823425293,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1142500,CFR,0.049084100872278214,0.049084100872278214,0.049084100872278214,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1142500,CWH,0.00871334783732891,0.00871334783732891,0.008713348768651485,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1142500,SG_CRIT,88.99263000488281,88.99263000488281,88.99262237548828,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1142500,partition_sum_error,0.0,1.1200675942291127e-07,2.8493893466929876e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1142500,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1142500,unit_hydrograph_sum_error_max,0.0,2.980232238769531e-07,1.1920928955078125e-07,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1144000,INSC,1.8923790454864502,1.8923790454864502,1.892378807067871,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1144000,COEF_t,291.329345703125,291.329345703125,291.329345703125,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1144000,SQ_t,1.6695688962936401,4.391192436218262,2.608506917953491,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1144000,SMSC,144.4437713623047,144.4437713623047,144.44375610351562,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1144000,SUB_t,0.005184680689126253,0.845649003982544,0.3458099961280823,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1144000,INTER_t,0.0005796857294626534,0.024617962539196014,0.009741071611642838,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1144000,RECH_t,0.13941727578639984,0.9942274689674377,0.6444488763809204,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1144000,CRAK_t,0.13941727578639984,0.9942274689674377,0.6444488763809204,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1144000,K_t,0.0850372239947319,0.0850372239947319,0.0850372239947319,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1144000,LG_t,0.05327780544757843,0.05387365445494652,0.05353140830993652,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1144000,TT,-0.956263542175293,-0.956263542175293,-0.9562634825706482,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1144000,CFMAX_t,2.2141809463500977,4.720010757446289,2.2646021842956543,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1144000,CFR,0.0440143421292305,0.0440143421292305,0.0440143346786499,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1144000,CWH,0.008971274830400944,0.008971274830400944,0.00897127389907837,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1144000,SG_CRIT,110.1373062133789,110.1373062133789,110.13732147216797,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1144000,partition_sum_error,0.0,1.1920928244535389e-07,2.8356607728596828e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1144000,component_weight_sum_error,0.0,0.0,0.0,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1144000,unit_hydrograph_sum_error_max,0.0,1.1920928955078125e-07,8.940696716308594e-08,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1162500,INSC,1.7420166730880737,1.7420166730880737,1.7420165538787842,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1162500,COEF_t,305.393310546875,305.393310546875,305.393310546875,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1162500,SQ_t,1.5500094890594482,4.411165714263916,2.613229513168335,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1162500,SMSC,213.10989379882812,213.10989379882812,213.10987854003906,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1162500,SUB_t,0.00293003860861063,0.9448966383934021,0.2163151651620865,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1162500,INTER_t,0.00046871358063071966,0.04748166352510452,0.010979135520756245,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1162500,RECH_t,0.05232436954975128,0.9965438842773438,0.7727056741714478,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1162500,CRAK_t,0.05232436954975128,0.9965438842773438,0.7727056741714478,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1162500,K_t,0.08260581642389297,0.08260581642389297,0.08260582387447357,0.003,0.3,0
Model6PhysicalFix_A_explicit_gate,1162500,LG_t,0.05898864567279816,0.05952540785074234,0.059169702231884,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1162500,TT,-0.8904628753662109,-0.8904628753662109,-0.8904628157615662,-2.5,2.5,0
Model6PhysicalFix_A_explicit_gate,1162500,CFMAX_t,2.158008098602295,4.62406063079834,2.220386505126953,0.0,15.0,0
Model6PhysicalFix_A_explicit_gate,1162500,CFR,0.052594125270843506,0.052594125270843506,0.052594125270843506,0.0,0.1,0
Model6PhysicalFix_A_explicit_gate,1162500,CWH,0.013829936273396015,0.013829936273396015,0.013829938136041164,0.0,0.2,0
Model6PhysicalFix_A_explicit_gate,1162500,SG_CRIT,100.73884582519531,100.73884582519531,100.73883056640625,0.0,300.0,0
Model6PhysicalFix_A_explicit_gate,1162500,partition_sum_error,0.0,1.1920928244535389e-07,2.8970935872507653e-08,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1162500,component_weight_sum_error,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.0,1e-05,0
Model6PhysicalFix_A_explicit_gate,1162500,unit_hydrograph_sum_error_max,0.0,0.0,0.0,0.0,0.0001,0
Model6PhysicalFix_A_explicit_gate,1169000,INSC,2.4285340309143066,2.4285340309143066,2.4285335540771484,0.5,5.0,0
Model6PhysicalFix_A_explicit_gate,1169000,COEF_t,291.94854736328125,291.94854736328125,291.9485168457031,50.0,400.0,0
Model6PhysicalFix_A_explicit_gate,1169000,SQ_t,1.8270487785339355,4.838212490081787,2.894845724105835,0.0,6.0,0
Model6PhysicalFix_A_explicit_gate,1169000,SMSC,166.32247924804688,166.32247924804688,166.322509765625,50.0,500.0,0
Model6PhysicalFix_A_explicit_gate,1169000,SUB_t,0.00292010186240077,0.9593529105186462,0.2626097500324249,0.0,1.0,0
Model6PhysicalFix_A_explicit_gate,1169000,INTER_t,0.0004515021573752165,0.029462244361639023,0.009188741445541382,0.0,1.0,0
